Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
134,SGRP,SPAR Group Inc,XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.36543770174812135,0.1340867315027905,0.0,0.11324174430138932,0.03994028755365568,0.0781689383902858,0.6220538596401732,0.4788811839385374,0.0,0.13241744301389322,LONG,0.7680000066757202,2025-12-26 05:00:00,2025-12-28
135,DRS,"Leonardo DRS, Inc. Common Stock",XNAS,Industrials,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS",0.36522999590581795,0.1504862249029616,0.0,0.1285121506857716,0.05,0.03623162031708479,0.5217571370083113,0.5374508032248628,0.0,0.28512150685771603,SHORT,34.279998779296875,2025-12-26 05:00:00,2025-12-28
136,TSSI,"TSS, Inc. Common Stock",XNAS,Industrials,SERVICES-MANAGEMENT CONSULTING SERVICES,0.3649581576439611,0.10672137440599129,0.0,0.12223678323796984,0.0,0.136,0.5213687966342301,0.38114776573568315,0.0,0.22236783237969834,LONG,7.110000133514404,2025-12-26 05:00:00,2025-12-28
137,DVLT,Datavault AI Inc. Common Stock,XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.3641330054689979,0.07032168698860251,0.0,0.15781131848039537,0.0,0.136,0.620190007812854,0.2511488821021518,0.0,0.5781131848039537,SHORT,0.7480999827384949,2025-12-26 05:00:00,2025-12-28
138,NUTX,Nutex Health Inc. Common Stock,XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.3636921806515617,0.1413319853638361,0.0,0.1319352758000771,0.0,0.09042491948764855,0.5195602580736596,0.5047570905851289,0.0,0.31935275800077106,SHORT,176.6750030517578,2025-12-26 05:00:00,2025-12-28
139,LSTR,Landstar System Inc,XNAS,Industrials,TRUCKING (NO LOCAL),0.3635877189760008,0.14829991233279868,0.0,0.1357590491300216,0.05,0.02952875751318052,0.5194110271085725,0.5296425440457095,0.0,0.35759049130021603,SHORT,146.02000427246094,2025-12-26 05:00:00,2025-12-28
140,LIQT,"LiqTech International, Inc.",XNAS,Industrials,MISC INDUSTRIAL & COMMERCIAL MACHINERY & EQUIPMENT,0.36228701627942783,0.051972949433260064,0.0,0.20890493487926876,0.0,0.10140913196689898,0.7175528803991826,0.18561767654735736,0.0,1.0,LONG,1.5700000524520874,2025-12-26 05:00:00,2025-12-28
141,YSXT,"YSX Tech. Co., Ltd Class A Ordinary Shares",XNAS,Industrials,Industrials,0.3604982925292377,0.10587829018755501,0.0,0.12919127250311357,0.0,0.12542872983856912,0.6149975607560538,0.3781367506698393,0.0,0.29191272503113586,SHORT,1.2999999523162842,2025-12-26 05:00:00,2025-12-28
142,CLWT,Euro Tech Holdings Co Ltd. New,XNAS,Industrials,Industrials,0.3602618396903219,0.1258733992765698,0.0,0.1025188822107471,0.028957481692580916,0.10291207651042403,0.6146597709861741,0.4495478545591778,0.0,0.025188822107471052,LONG,1.25,2025-12-26 05:00:00,2025-12-28
143,JFB,JFB Construction Holdings Class A Common Stock,XNAS,Industrials,GENERAL BLDG CONTRACTORS - NONRESIDENTIAL BLDGS,0.3602521554833541,0.15004531665886478,0.0,0.1702707913268061,0.0,0.0399360474976832,0.6146459364047915,0.535876130924517,0.0,0.7027079132680608,SHORT,15.470000267028809,2025-12-26 05:00:00,2025-12-28
