Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
84,LTBR,Lightbridge Corp.,XNAS,Materials,INDUSTRIAL INORGANIC CHEMICALS,0.29270633144475877,0.07018000763065424,0.0,0.13818426189849398,0.0,0.08434206191561056,0.41815190206394104,0.25064288439519367,0.0,0.3818426189849396,NEUTRAL,13.75,2025-12-26 05:00:00,2025-12-28
85,CGC,Canopy Growth Corporation Common Shares,XNAS,Materials,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,0.29088498133120333,0.07909293608327404,0.0,0.12013982291202636,0.0,0.09165222233590292,0.4155499733302904,0.2824747717259787,0.0,0.20139822912026362,NEUTRAL,1.190000057220459,2025-12-26 05:00:00,2025-12-28
86,NWL,Newell Brands Inc.,XNAS,Materials,"PLASTICS PRODUCTS, NEC",0.2905551449652224,0.10040306773922368,0.0,0.12255076511270699,0.040791353334561575,0.02680995877873013,0.41507877852174624,0.3585823847829417,0.0,0.22550765112706986,NEUTRAL,3.7899999618530273,2025-12-26 05:00:00,2025-12-28
87,ROCK,"Gibraltar Industries, Inc.",XNAS,Materials,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",0.285944241682185,0.06985006269241281,0.0,0.11733824787660842,0.0475549446162373,0.051200986496926476,0.40849177383169283,0.24946450961576003,0.0,0.1733824787660841,NEUTRAL,50.84000015258789,2025-12-26 05:00:00,2025-12-28
88,WDFC,Wd-40 Co,XNAS,Materials,MISCELLANEOUS CHEMICAL PRODUCTS,0.28567143485660823,0.05055932935084311,0.0,0.13032994402656686,0.05,0.05478216147919823,0.5081020497951546,0.18056903339586824,0.0,0.30329944026566846,LONG,204.02999877929688,2025-12-26 05:00:00,2025-12-28
89,LWLG,"Lightwave Logic, Inc. Common Stock",XNAS,Materials,MISCELLANEOUS PLASTICS PRODUCTS,0.2837079631859698,0.06447556361440715,0.0,0.1337195936971063,0.0,0.08551280587445634,0.5052970902656712,0.23026987005145408,0.0,0.3371959369710628,SHORT,3.299999952316284,2025-12-26 05:00:00,2025-12-28
90,BTMD,Biote Corp. Class A Common Stock,XNAS,Materials,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,0.281738887117687,0.057205681743151195,0.0,0.15300743316102539,0.02557174318437183,0.04595402902913862,0.5024841244538386,0.20430600622553996,0.0,0.5300743316102539,NEUTRAL,2.680000066757202,2025-12-26 05:00:00,2025-12-28
91,METCI,"Ramaco Resources, Inc. 8.250% Senior Notes due 2030",XNAS,Materials,BITUMINOUS COAL & LIGNITE MINING,0.28101736731229376,0.14064581462015835,0.0,0.11888089331930482,0.0181145141455555,0.0033761452272750717,0.40145338187470536,0.5023064807862798,0.0,0.1888089331930482,NEUTRAL,25.200000762939453,2025-12-26 05:00:00,2025-12-28
92,GEVO,"Gevo, Inc.",XNAS,Materials,INDUSTRIAL ORGANIC CHEMICALS,0.28015835336312894,0.04721984951082045,0.0,0.12830895555638328,0.01496463806101609,0.08966491023490912,0.5002262190901842,0.1686423196815016,0.0,0.2830895555638326,SHORT,2.069999933242798,2025-12-26 05:00:00,2025-12-28
93,BCPC,Balchem Corporation,XNAS,Materials,CHEMICALS & ALLIED PRODUCTS,0.277022592446258,0.07174768133565257,0.0,0.12120121984624094,0.05,0.03407369126436446,0.4957465606375113,0.256241719055902,0.0,0.21201219846240937,LONG,157.4600067138672,2025-12-26 05:00:00,2025-12-28
94,HLP,Hongli Group Inc. Ordinary Shares,XNAS,Materials,Basic Materials,0.2755856863097311,0.08369561693667307,0.0,0.11141499221293498,0.0,0.08047507716012309,0.49369383758533014,0.2989129176309752,0.0,0.1141499221293498,SHORT,1.2400000095367432,2025-12-26 05:00:00,2025-12-28
95,CBUS,"Cibus, Inc. Class A Common Stock",XNAS,Materials,AGRICULTURAL CHEMICALS,0.2737337965670863,0.10297089201106552,0.0,0.12527515735345163,0.0,0.045487747202569165,0.4910482808101232,0.3677531857538054,0.0,0.2527515735345164,LONG,1.7000000476837158,2025-12-26 05:00:00,2025-12-28
