Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
19,OMCL,Omnicell Inc,XNAS,Technology,ELECTRONIC COMPUTERS,0.4517218292471347,0.2044946509631295,0.0,0.1282424131401157,0.05,0.0689847651438895,0.6453168989244781,0.7303380391540338,0.0,0.28242413140115685,SHORT,46.400001525878906,2025-12-26 05:00:00,2025-12-28
20,YYAI,AiRWA Inc. Common Stock,XNAS,Technology,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",0.4516298128561243,0.22043556987257223,0.0,0.12801732722142412,0.0,0.10317691576212795,0.6451854469373204,0.7872698924020436,0.0,0.28017327221424104,LONG,0.9861999750137329,2025-12-26 05:00:00,2025-12-28
21,DH,Definitive Healthcare Corp. Class A Common Stock,XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4450197749254508,0.172936543946666,0.0,0.15697851903465515,0.01673263612787042,0.09837207581625931,0.6357425356077868,0.6176305140952356,0.0,0.5697851903465515,LONG,2.630000114440918,2025-12-26 05:00:00,2025-12-28
22,MSGM,Motorsport Games Inc. Class A Common Stock,XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4427497784154712,0.2171285385982463,0.0,0.10870066404187947,0.0,0.11692057577534544,0.7324996834506731,0.7754590664223081,0.0,0.0870066404187947,LONG,3.1600000858306885,2025-12-26 05:00:00,2025-12-28
23,CHR,"Cheer Holding, Inc. Class A Ordinary Share",XNAS,Technology,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,0.44082086113984387,0.19121131540199549,0.0,0.11360954573784839,0.0,0.136,0.629744087342634,0.6828975550071267,0.0,0.1360954573784838,LONG,1.4600000381469727,2025-12-26 05:00:00,2025-12-28
24,ASTI,"Ascent Solar Technologies, Inc. Common Stock",XNAS,Technology,SEMICONDUCTORS & RELATED DEVICES,0.43747925895531037,0.15696601547998826,0.0,0.14451324347532207,0.0,0.136,0.7249703699361576,0.5605929124285295,0.0,0.44513243475322073,LONG,3.569999933242798,2025-12-26 05:00:00,2025-12-28
25,SSTI,"SoundThinking, Inc. Common Stock",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4360093447090464,0.15416022937108081,0.0,0.12239968438537369,0.023449430952591895,0.136,0.6228704924414948,0.55057224775386,0.0,0.22399684385373675,SHORT,8.050000190734863,2025-12-26 05:00:00,2025-12-28
26,NRDS,"NerdWallet, Inc. Class A Common Stock",XNAS,Technology,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,0.43413237541710437,0.14454642690707933,0.0,0.12766077035617335,0.05,0.11192517815385167,0.6201891077387205,0.5162372389538548,0.0,0.2766077035617335,LONG,13.9399995803833,2025-12-26 05:00:00,2025-12-28
27,NVEC,NVE Corp,XNAS,Technology,SEMICONDUCTORS & RELATED DEVICES,0.4278426480760394,0.07964245555802923,0.0,0.17291121766714465,0.04989961505899966,0.12538935979186588,0.7112037829657705,0.2844373412786758,0.0,0.7291121766714466,SHORT,61.09000015258789,2025-12-26 05:00:00,2025-12-28
28,NTWK,"NetSol Technologies, Inc.",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.42689886100485497,0.14465141704129333,0.0,0.1376961677491404,0.01737810867803582,0.12717316753638544,0.6098555157212213,0.5166122037189047,0.0,0.3769616774914039,SHORT,3.0799999237060547,2025-12-26 05:00:00,2025-12-28
29,SPSC,"SPS Commerce, Inc.",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.42509341007599855,0.12146144091858344,0.022733230233131563,0.12465483797352807,0.05,0.10624390095075549,0.6072763001085693,0.4337908604235122,0.09093292093252625,0.24654837973528068,SHORT,91.91999816894531,2025-12-26 05:00:00,2025-12-28
30,FKWL,Franklin Wireless Corp. Common Stock,XNAS,Technology,TELEPHONE & TELEGRAPH APPARATUS,0.4248073655138844,0.12452391091213234,0.0,0.2138434271061166,0.04707908036986669,0.0393609471257688,0.8068676650198348,0.44472825325761545,0.0,1.0,SHORT,4.28000020980835,2025-12-26 05:00:00,2025-12-28
31,SONM,"Sonim Technologies, Inc. Common Stock",XNAS,Technology,TELEPHONE & TELEGRAPH APPARATUS,0.4241667334223636,0.10252800016938879,0.0,0.22470988540644815,0.0,0.09692884784652665,0.8059524763176622,0.3661714291763885,0.0,1.0,LONG,3.299999952316284,2025-12-26 05:00:00,2025-12-28
32,BSY,"Bentley Systems, Incorporated Class B Common Stock",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4239726538346559,0.17522023512323343,0.0,0.1282132822078534,0.05,0.07053913650356908,0.605675219763794,0.6257865540115479,0.0,0.2821328220785342,LONG,39.0,2025-12-26 05:00:00,2025-12-28
33,BNAI,Brand Engagement Network Inc. Common Stock,XNAS,Technology,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,0.4238881479132523,0.14694161297169758,0.0,0.1409465349415547,0.0,0.136,0.7055544970189318,0.5247914748989199,0.0,0.4094653494155471,LONG,1.2000000476837158,2025-12-26 05:00:00,2025-12-28
34,SLE,"Super League Enterprise, Inc. Common Stock",XNAS,Technology,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,0.42362749137372635,0.17610061563897755,0.0,0.11152687573474881,0.0,0.136,0.6051821305338947,0.6289307701392055,0.0,0.11526875734748816,LONG,0.6050000190734863,2025-12-26 05:00:00,2025-12-28
35,TEAD,Teads Holding Co. Common Stock,XNAS,Technology,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",0.42318723574910255,0.04819725637088748,0.09999999999999998,0.1389899793782151,0.0,0.136,0.7045531939272893,0.17213305846745527,0.3999999999999999,0.38989979378215095,SHORT,0.910099983215332,2025-12-26 05:00:00,2025-12-28
36,CFLT,"Confluent, Inc. Class A Common Stock",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4206876368718609,0.19584356074137574,0.0,0.10661855959382495,0.05,0.06822551653666019,0.7009823383883726,0.6994412883620561,0.0,0.06618559593824949,LONG,30.110000610351562,2025-12-26 05:00:00,2025-12-28
37,LIF,"Life360, Inc. Common Stock",XNAS,Technology,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,0.4198413239571408,0.17698002045578487,0.0,0.12000427455380172,0.025344015741505743,0.09751301320604851,0.5997733199387725,0.632071501627803,0.0,0.20004274553801724,LONG,66.37000274658203,2025-12-26 05:00:00,2025-12-28
38,DOMO,"Domo, Inc. Class B Common Stock",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4154754218918646,0.23142785548752223,0.0,0.12745582030941024,0.007571581571052522,0.04902016452387958,0.5935363169883779,0.8265280553125793,0.0,0.27455820309410234,LONG,8.9399995803833,2025-12-26 05:00:00,2025-12-28
39,TASK,"TaskUs, Inc. Class A Common Stock",XNAS,Technology,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,0.4140534642239182,0.17235267651726163,0.0,0.14135301629313482,0.05,0.05034777141352178,0.5915049488913117,0.6155452732759343,0.0,0.41353016293134814,LONG,11.510000228881836,2025-12-26 05:00:00,2025-12-28
40,FATN,"FatPipe, Inc. Common Stock",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.41095836647936845,0.10676768978288367,0.0,0.19544159233095676,0.0,0.108749084365528,0.687083380684812,0.3813131777960131,0.0,0.9544159233095677,LONG,2.509999990463257,2025-12-26 05:00:00,2025-12-28
41,APPN,Appian Corporation Class A Common Stock,XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4107856082585373,0.08651354554194764,0.026039557829802773,0.13368870682295797,0.045940210855081834,0.11860358720874713,0.5868365832264818,0.30897694836409867,0.10415823131921109,0.3368870682295796,LONG,35.790000915527344,2025-12-26 05:00:00,2025-12-28
42,MBLY,Mobileye Global Inc. Class A Common Stock,XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4082380677730155,0.14109293940068907,0.0,0.15385221282274394,0.0445550222935738,0.06873789325600878,0.5831972396757364,0.5039033550024609,0.0,0.5385221282274393,LONG,10.420000076293945,2025-12-26 05:00:00,2025-12-28
43,TENB,"Tenable Holdings, Inc.",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4022120060894733,0.14568930209974573,0.0,0.13201692845012422,0.05,0.07450577553960329,0.6745885801278189,0.5203189360705204,0.0,0.32016928450124216,LONG,24.100000381469727,2025-12-26 05:00:00,2025-12-28
44,CTSH,Cognizant Technology Solutions,XNAS,Technology,SERVICES-COMPUTER PROGRAMMING SERVICES,0.40160840949347676,0.191267010613037,0.0,0.11692386632886934,0.05,0.04341753255157042,0.5737262992763953,0.6830964664751321,0.0,0.16923866328869336,SHORT,85.56999969482422,2025-12-26 05:00:00,2025-12-28
45,SJ,Scienjoy Holding Corporation Class A Ordinary Shares,XNAS,Technology,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,0.4010449327017758,0.09881962170525517,0.0,0.18244246220890642,0.0,0.11978284878761424,0.7729213324311084,0.3529272203759113,0.0,0.8244246220890643,LONG,0.6891000270843506,2025-12-26 05:00:00,2025-12-28
46,WORX,SC WORX Corp,XNAS,Technology,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,0.40097380755166645,0.19857398380740587,0.0,0.12088541104215332,0.0,0.08151441270210727,0.5728197250738092,0.7091927993121637,0.0,0.2088541104215332,LONG,0.21050000190734863,2025-12-26 05:00:00,2025-12-28
47,AUID,authID Inc. Common Stock,XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.4002594726235922,0.16056463279098443,0.0,0.10369483983260772,0.0,0.136,0.5717992466051316,0.5734451171106586,0.0,0.036948398326077166,LONG,0.9430000185966492,2025-12-26 05:00:00,2025-12-28
48,SCKT,"Socket Mobile, Inc. New",XNAS,Technology,ELECTRONIC COMPUTERS,0.40021859927312387,0.12363845151957979,0.0,0.12561979635789877,0.014960351395645277,0.136,0.6717408561044625,0.4415658982842135,0.0,0.2561979635789878,SHORT,1.0499999523162842,2025-12-26 05:00:00,2025-12-28
49,BLZE,"Backblaze, Inc. Class A Common Stock",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.39952054225662054,0.16671454753088982,0.0,0.13185245521387,0.012512708794602052,0.08844083071725867,0.5707436317951722,0.5954090983246064,0.0,0.31852455213870007,LONG,4.840000152587891,2025-12-26 05:00:00,2025-12-28
50,JKHY,Henry (Jack) & Associates,XNAS,Technology,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,0.39898338073544004,0.19821117614062275,0.0,0.1202709993449794,0.05,0.03050120524983792,0.5699762581934857,0.7078970576450812,0.0,0.20270999344979396,SHORT,186.1300048828125,2025-12-26 05:00:00,2025-12-28
51,VBIX,Viewbix Inc. Common Stock,XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.3957348255029007,0.1575038644036502,0.0,0.11760699180160672,0.0,0.12062396929764381,0.5653354650041438,0.5625138014416078,0.0,0.1760699180160672,LONG,1.149999976158142,2025-12-26 05:00:00,2025-12-28
52,TBLA,Taboola.com Ltd. Ordinary Shares,XNAS,Technology,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",0.3919917280952567,0.10850511253719439,0.0,0.14511783131016615,0.05,0.08836878424789615,0.6599881829932237,0.38751825906140847,0.0,0.45117831310166145,LONG,4.489999771118164,2025-12-26 05:00:00,2025-12-28
53,KTCC,KEY Tronic Corp,XNAS,Technology,PRINTED CIRCUIT BOARDS,0.39034671783231883,0.20921507821402752,0.0,0.11270867224945683,0.016005349252397907,0.05241761811643662,0.557638168331884,0.747196707907241,0.0,0.12708672249456823,NEUTRAL,2.5799999237060547,2025-12-26 05:00:00,2025-12-28
54,NTGR,"NETGEAR, Inc.",XNAS,Technology,TELEPHONE & TELEGRAPH APPARATUS,0.3902348901763061,0.13660561995733989,0.0,0.13741746582923225,0.04340698854056225,0.0728048158491717,0.5574784145375801,0.48787721413335666,0.0,0.37417465829232244,NEUTRAL,24.6299991607666,2025-12-26 05:00:00,2025-12-28
55,CLFD,"Clearfield, Inc.",XNAS,Technology,TELEPHONE & TELEGRAPH APPARATUS,0.3869607154058845,0.1483502883375395,0.0005452283767602428,0.13137913793736009,0.04755322063396606,0.05913284012025868,0.5528010220084064,0.5298224583483553,0.0021809135070409713,0.3137913793736009,SHORT,30.170000076293945,2025-12-26 05:00:00,2025-12-28
56,DSP,Viant Technology Inc. Class A Common Stock,XNAS,Technology,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",0.3867051602791774,0.15935702656895173,0.0,0.11825139700807996,0.04810605481128951,0.060990681890856206,0.5524359432559677,0.5691322377462561,0.0,0.18251397008079956,SHORT,11.979999542236328,2025-12-26 05:00:00,2025-12-28
57,ALMU,"Aeluma, Inc. Common Stock",XNAS,Technology,SEMICONDUCTORS & RELATED DEVICES,0.38619486787417034,0.050494674517539674,0.0,0.25,0.0,0.08570019335663064,0.7517069541059576,0.1803381232769274,0.0,1.0,LONG,18.075000762939453,2025-12-26 05:00:00,2025-12-28
58,FA,First Advantage Corporation Common Stock,XNAS,Technology,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,0.3852013207386423,0.1074044402546898,0.0,0.13506054181998628,0.05,0.09273633866396626,0.6502876010552032,0.38358728662389213,0.0,0.35060541819986263,LONG,15.529999732971191,2025-12-26 05:00:00,2025-12-28
59,MGNI,"Magnite, Inc. Common Stock",XNAS,Technology,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",0.3832334666227591,0.11761228351000143,0.0,0.12459291186348137,0.040620131845492125,0.10040813940378418,0.6474763808896558,0.4200438696785765,0.0,0.2459291186348137,LONG,16.450000762939453,2025-12-26 05:00:00,2025-12-28
60,FFIV,"F5, Inc. Common Stock",XNAS,Technology,COMPUTER COMMUNICATIONS EQUIPMENT,0.3830607447664702,0.12075889599332343,0.0,0.14576321784601384,0.05,0.06653863092713294,0.5472296353806716,0.4312817714047265,0.0,0.4576321784601384,NEUTRAL,263.1400146484375,2025-12-26 05:00:00,2025-12-28
61,BKYI,"BIO-key International, Inc. Common Stock",XNAS,Technology,SERVICES-PREPACKAGED SOFTWARE,0.3807330384250405,0.1525368988998987,0.0,0.11785313339212557,0.0,0.11034300613301629,0.6439043406072007,0.5447746389282095,0.0,0.17853133392125559,SHORT,0.6055999994277954,2025-12-26 05:00:00,2025-12-28
62,DMRC,Digimarc Corporation,XNAS,Technology,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,0.380355934361826,0.0628978230586619,0.0,0.1814581113031641,0.0,0.136,0.7433656205168944,0.22463508235236393,0.0,0.814581113031641,SHORT,6.829999923706055,2025-12-26 05:00:00,2025-12-28
63,TBRG,"TruBridge, Inc. Common Stock",XNAS,Technology,SERVICES-COMPUTER PROGRAMMING SERVICES,0.37965584246255996,0.1549608144650133,0.0,0.12192003317780138,0.05,0.05277499481974529,0.5423654892322285,0.5534314802321904,0.0,0.21920033177801382,NEUTRAL,22.06999969482422,2025-12-26 05:00:00,2025-12-28
