Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
42,KHC,The Kraft Heinz Company Common Stock,XNAS,Consumer Staples,"CANNED, FROZEN & PRESERVD FRUIT, VEG & FOOD SPECIALTIES",0.28355732829964064,0.08605661405102376,0.0,0.13415929532239848,0.05,0.013341418926218396,0.5050818975709152,0.3073450501822277,0.0,0.3415929532239848,SHORT,24.1299991607666,2025-12-26 05:00:00,2025-12-28
43,FARM,Farmer Bros Co,XNAS,Consumer Staples,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS,0.2781216714575089,0.06241479845818925,0.0,0.16353578389268603,0.03428097820612169,0.01789011090051189,0.3973166735107269,0.22290999449353302,0.0,0.6353578389268604,NEUTRAL,1.5,2025-12-26 05:00:00,2025-12-28
44,CPB,The Campbell's Company Common Stock,XNAS,Consumer Staples,FOOD AND KINDRED PRODUCTS,0.27771015919773057,0.06887410876909736,0.0,0.12074873081757177,0.05,0.03808731961106142,0.49672879885390075,0.2459789598896334,0.0,0.20748730817571773,SHORT,28.149999618530273,2025-12-26 05:00:00,2025-12-28
45,DPZ,Domino's Pizza Inc.,XNAS,Consumer Staples,WHOLESALE-GROCERIES & RELATED PRODUCTS,0.27062634138620956,0.07917200653596618,0.0,0.11992042963099882,0.05,0.021533905219244562,0.38660905912315646,0.2827571661998792,0.0,0.19920429630998815,NEUTRAL,425.55999755859375,2025-12-26 05:00:00,2025-12-28
46,MDLZ,"Mondelez International, Inc. Class A",XNAS,Consumer Staples,FOOD AND KINDRED PRODUCTS,0.26994703318766594,0.08437716739326996,0.0,0.12122481075531417,0.05,0.014345055039081787,0.3856386188395227,0.30134702640453553,0.0,0.2122481075531417,NEUTRAL,54.63999938964844,2025-12-26 05:00:00,2025-12-28
47,HYFM,"Hydrofarm Holdings Group, Inc. Common Stock",XNAS,Consumer Staples,WHOLESALE-MISCELLANEOUS NONDURABLE GOODS,0.2693954098166622,0.10701727393694604,0.0,0.11962085256367143,0.0,0.04275728331604471,0.4848505854523746,0.3822045497748073,0.0,0.1962085256367143,SHORT,1.7000000476837158,2025-12-26 05:00:00,2025-12-28
48,PEP,"PepsiCo, Inc.",XNAS,Consumer Staples,BEVERAGES,0.26614958339400885,0.062027163454681934,0.0,0.13175064478891574,0.05,0.022371775150411187,0.4802136905628698,0.22152558376672118,0.0,0.3175064478891574,SHORT,143.77999877929688,2025-12-26 05:00:00,2025-12-28
49,CHEF,The Chef's Warehouse Inc,XNAS,Consumer Staples,"WHOLESALE-GROCERIES, GENERAL LINE",0.264487619562225,0.04375629201041594,0.0,0.11852677978659967,0.05,0.052204547765209365,0.4778394565174643,0.1562724714657712,0.0,0.18526779786599662,LONG,63.529998779296875,2025-12-26 05:00:00,2025-12-28
50,SFD,"Smithfield Foods, Inc. Common Stock",XNAS,Consumer Staples,MEAT PACKING PLANTS,0.2628704584696815,0.06513838623775998,0.0,0.12765604667607933,0.05,0.020076025555842175,0.4755292263852592,0.23263709370628563,0.0,0.2765604667607932,LONG,22.440000534057617,2025-12-26 05:00:00,2025-12-28
51,SENEA,Seneca Foods Corp,XNAS,Consumer Staples,"CANNED, FRUITS, VEG, PRESERVES, JAMS & JELLIES",0.26155716672858714,0.06312757432743404,0.0,0.12446047073565823,0.05,0.023969121665494867,0.4736530953265531,0.22545562259797872,0.0,0.24460470735658232,SHORT,109.91000366210938,2025-12-26 05:00:00,2025-12-28
52,ISPR,Ispire Technology Inc. Common Stock,XNAS,Consumer Staples,CIGARETTES,0.2587610747753647,0.049869127190804975,0.0,0.13957938773993883,0.0,0.06931255984462088,0.469658678250521,0.17810402568144632,0.0,0.3957938773993883,LONG,2.8499999046325684,2025-12-26 05:00:00,2025-12-28
53,MWYN,"Marwynn Holdings, Inc. Common stock",XNAS,Consumer Staples,"WHOLESALE-GROCERIES, GENERAL LINE",0.2573517804136851,0.09729121117529434,0.0,0.1494339049064802,0.0,0.010626664331910573,0.4676454005909787,0.3474686113403369,0.0,0.4943390490648019,SHORT,0.8859999775886536,2025-12-26 05:00:00,2025-12-28
54,PPC,Pilgrims Pride Corporation,XNAS,Consumer Staples,POULTRY SLAUGHTERING AND PROCESSING,0.25002189401777825,0.07982862022287836,0.0,0.11532461188529222,0.05,0.004868661909607643,0.45717413431111176,0.2851022150817084,0.0,0.15324611885292216,LONG,39.81999969482422,2025-12-26 05:00:00,2025-12-28
55,LWAY,Lifeway Foods Inc,XNAS,Consumer Staples,DAIRY PRODUCTS,0.24893876874578114,0.07126407045289077,0.0,0.12664492361529406,0.03432689336931949,0.016702881308276817,0.35562681249397304,0.2545145373317527,0.0,0.26644923615294064,NEUTRAL,23.75,2025-12-26 05:00:00,2025-12-28
56,CHNR,"China Natural Resources, Inc.",XNAS,Consumer Staples,WHOLESALE-MISCELLANEOUS NONDURABLE GOODS,0.2404847245659758,0.04054387410941392,0.0,0.12686482627217036,0.0,0.07307602418439153,0.4435496065228226,0.144799550390764,0.0,0.26864826272170345,SHORT,3.5,2025-12-26 05:00:00,2025-12-28
57,VITL,"Vital Farms, Inc. Common Stock",XNAS,Consumer Staples,FOOD AND KINDRED PRODUCTS,0.23646518354039398,0.08513599399421778,0.0,0.11582391959846518,0.02699008809254673,0.008515181855164299,0.3378074050577056,0.3040571214079206,0.0,0.1582391959846517,NEUTRAL,31.729999542236328,2025-12-26 05:00:00,2025-12-28
58,WEST,Westrock Coffee Company Common Stock,XNAS,Consumer Staples,BEVERAGES,0.2152804214582154,0.04191484018603068,0.0,0.12699206864301146,0.02489598037676373,0.021477532252409552,0.307543459226022,0.14969585780725242,0.0,0.2699206864301145,NEUTRAL,4.150000095367432,2025-12-26 05:00:00,2025-12-28
59,YHC,LQR House Inc. Common Stock,XNAS,Consumer Staples,BEVERAGES,0.21526348365013828,0.06472698502296621,0.0,0.1373320083817685,0.0,0.01320449024540358,0.4075192623573404,0.23116780365345074,0.0,0.3733200838176849,LONG,0.9136999845504761,2025-12-26 05:00:00,2025-12-28
60,EDUC,Educational Development Corp,XNAS,Consumer Staples,WHOLESALE-MISCELLANEOUS NONDURABLE GOODS,0.18616384895944424,0.029421754866051714,0.0,0.11863003650208709,0.007577641168500154,0.03053441642280526,0.2659483556563489,0.10507769595018468,0.0,0.1863003650208708,NEUTRAL,1.3300000429153442,2025-12-26 05:00:00,2025-12-28
